"_id",bike,custId,decease,dob,fName,gender,j_Indu,job_title,lName,own_car,tenure,wealth
5ec6153b2b1eb004f06886ca,49,2927,N,1960-09-08T00:00:00.000Z,Yard,Male,Manufacturing,VP Sales,Spellman,Yes,14,Affluent Customer
5ec6153b2b1eb004f06886cb,92,2928,N,1992-12-27T00:00:00.000Z,Cedric,Male,NaN,Office Assistant I,Layzell,No,5,Mass Customer
5ec6153b2b1eb004f06886cc,97,2929,N,1999-07-28T00:00:00.000Z,Winny,Male,Retail,Nurse,Cakes,No,2,Mass Customer
5ec6153b2b1eb004f06886cd,46,2930,N,1997-07-25T00:00:00.000Z,Goddard,Male,Entertainment,Assistant Media Planner,Benthall,No,3,Mass Customer
5ec6153b2b1eb004f06886ce,61,2931,N,1979-01-27T00:00:00.000Z,Efren,Male,IT,Executive Secretary,Twiddell,Yes,6,Mass Customer
5ec6153b2b1eb004f06886cf,4,2932,N,1985-04-18T00:00:00.000Z,Bradly,Male,IT,Account Representative I,Deboick,No,17,Mass Customer
5ec6153b2b1eb004f06886d0,61,2933,N,1986-04-19T00:00:00.000Z,Ralf,Male,Retail,Administrative Officer,Presidey,Yes,6,Affluent Customer
5ec6153b2b1eb004f06886d1,26,2934,N,1986-04-08T00:00:00.000Z,Candida,Female,Telecommunications,Media Manager III,Hickenbottom,Yes,9,Mass Customer
5ec6153b2b1eb004f06886d2,41,2935,N,1978-04-23T00:00:00.000Z,Jessi,Female,Manufacturing,NaN,Aldwich,No,17,Mass Customer
5ec6153b2b1eb004f06886d3,23,2936,N,1984-05-20T00:00:00.000Z,Pavia,Female,Financial Services,Project Manager,Gethen,Yes,11,Mass Customer
5ec6153b2b1eb004f06886d4,47,2937,N,1974-07-29T00:00:00.000Z,Belia,Female,Financial Services,Computer Systems Analyst I,Mitchener,No,15,Mass Customer
5ec6153b2b1eb004f06886d5,79,2938,N,2000-02-21T00:00:00.000Z,Richardo,Male,Argiculture,Assistant Manager,Cocher,No,2,Affluent Customer
5ec6153b2b1eb004f06886d6,38,2939,N,1986-08-10T00:00:00.000Z,Austina,Female,NaN,GIS Technical Architect,Dugan,Yes,17,Mass Customer
5ec6153b2b1eb004f06886d7,83,2940,N,1970-11-12T00:00:00.000Z,Wilek,Male,NaN,Business Systems Development Analyst,Adolf,Yes,14,Affluent Customer
5ec6153b2b1eb004f06886d8,38,2941,N,1963-08-05T00:00:00.000Z,Emylee,Female,Retail,NaN,Pavlov,No,10,Mass Customer
5ec6153b2b1eb004f06886d9,10,2942,N,1970-07-15T00:00:00.000Z,Garner,Male,NaN,Software Engineer III,Arnolds,No,10,High Net Worth
5ec6153b2b1eb004f06886da,65,2943,N,1979-01-10T00:00:00.000Z,Caesar,Male,NaN,VP Sales,NaN,No,17,High Net Worth
5ec6153b2b1eb004f06886db,45,2944,N,1977-06-05T00:00:00.000Z,Kimball,Male,Manufacturing,Environmental Specialist,Scutter,No,7,Affluent Customer
5ec6153b2b1eb004f06886dc,79,2945,N,1972-05-26T00:00:00.000Z,Arlan,Male,NaN,Safety Technician IV,NaN,No,18,Mass Customer
5ec6153b2b1eb004f06886dd,14,2946,N,1990-11-21T00:00:00.000Z,Paige,Male,Property,NaN,Bax,Yes,7,Mass Customer
5ec6153b2b1eb004f06886de,75,2947,N,1977-10-13T00:00:00.000Z,Standford,Male,Manufacturing,NaN,Sauter,No,11,Mass Customer
5ec6153b2b1eb004f06886df,23,2948,N,1997-01-17T00:00:00.000Z,Yank,Male,Manufacturing,Internal Auditor,Scarlett,Yes,2,Mass Customer
5ec6153b2b1eb004f06886e0,68,2949,N,1977-09-21T00:00:00.000Z,Alexa,Female,Telecommunications,NaN,Simanek,No,17,Mass Customer
5ec6153b2b1eb004f06886e1,19,2950,N,1955-01-11T00:00:00.000Z,Kristos,Male,Financial Services,Software Engineer I,Anthony,Yes,10,Mass Customer
5ec6153b2b1eb004f06886e2,13,2951,N,1977-09-25T00:00:00.000Z,Duffy,Male,Financial Services,Community Outreach Specialist,Godbehere,No,12,High Net Worth
5ec6153b2b1eb004f06886e3,28,2952,N,1975-04-25T00:00:00.000Z,Cristy,Female,Manufacturing,Senior Developer,McQuirter,Yes,16,High Net Worth
5ec6153b2b1eb004f06886e4,45,2953,N,1972-10-26T00:00:00.000Z,Hector,Male,Health,Recruiting Manager,Carwithan,Yes,8,High Net Worth
5ec6153b2b1eb004f06886e5,23,2954,N,1974-03-24T00:00:00.000Z,Albertine,Female,Health,Pharmacist,Fibbitts,No,16,Mass Customer
5ec6153b2b1eb004f06886e6,74,2955,N,1990-03-19T00:00:00.000Z,Stuart,Male,Financial Services,Community Outreach Specialist,Dutnell,No,13,High Net Worth
5ec6153b2b1eb004f06886e7,17,2956,N,1959-12-16T00:00:00.000Z,Thedric,Male,Telecommunications,Quality Control Specialist,Bolding,Yes,19,Mass Customer
5ec6153b2b1eb004f06886e8,66,2957,N,1969-11-21T00:00:00.000Z,Hurlee,Male,Health,Social Worker,Helleckas,No,11,Affluent Customer
5ec6153b2b1eb004f06886e9,10,2958,N,1975-11-23T00:00:00.000Z,Regan,Male,Manufacturing,Health Coach II,Botly,Yes,14,Affluent Customer
5ec6153b2b1eb004f06886ea,1,2959,N,1953-11-23T00:00:00.000Z,Max,Female,Health,Registered Nurse,Gonthier,Yes,11,Mass Customer
5ec6153b2b1eb004f06886eb,6,2960,N,1976-07-16T00:00:00.000Z,Hollie,Female,Property,Design Engineer,MacEllen,Yes,16,Mass Customer
5ec6153b2b1eb004f06886ec,56,2961,N,1975-03-22T00:00:00.000Z,Merv,Male,Health,Assistant Manager,Barradell,Yes,12,Mass Customer
5ec6153b2b1eb004f06886ed,26,2962,N,1971-07-12T00:00:00.000Z,Shari,Female,Property,Information Systems Manager,MacCallester,No,15,Mass Customer
5ec6153b2b1eb004f06886ee,17,2963,N,NaN,Christin,U,IT,Safety Technician II,Fricke,Yes,NaN,Affluent Customer
5ec6153b2b1eb004f06886ef,36,2964,N,1974-01-07T00:00:00.000Z,Geneva,Female,Telecommunications,Product Engineer,McCrystal,Yes,14,Mass Customer
5ec6153b2b1eb004f06886f0,24,2965,N,1972-12-15T00:00:00.000Z,Lynna,Female,NaN,NaN,Greenrod,No,8,High Net Worth
5ec6153b2b1eb004f06886f1,81,2966,N,1969-05-22T00:00:00.000Z,Fredi,Female,Health,Dental Hygienist,Aldhous,Yes,5,Mass Customer
5ec6153b2b1eb004f06886f2,60,2967,N,1979-09-14T00:00:00.000Z,Dud,Male,Health,Social Worker,Coom,Yes,20,Affluent Customer
5ec6153b2b1eb004f06886f3,38,2968,N,1977-11-25T00:00:00.000Z,Lek,Male,Retail,Human Resources Assistant III,Viel,No,16,High Net Worth
5ec6153b2b1eb004f06886f4,12,2969,N,1974-11-05T00:00:00.000Z,Pascale,Male,NaN,Database Administrator IV,Cuxson,Yes,6,Mass Customer
5ec6153b2b1eb004f06886f5,64,2970,N,1992-12-08T00:00:00.000Z,Cassi,Female,Financial Services,Software Consultant,Noades,No,5,Mass Customer
5ec6153b2b1eb004f06886f6,5,2971,N,1968-01-16T00:00:00.000Z,Esther,Female,Manufacturing,Marketing Assistant,Caught,Yes,8,High Net Worth
5ec6153b2b1eb004f06886f7,11,2972,N,1956-03-18T00:00:00.000Z,Deena,Female,NaN,NaN,Burnsides,No,17,High Net Worth
5ec6153b2b1eb004f06886f8,34,2973,N,1972-05-12T00:00:00.000Z,Torr,Male,Health,Senior Developer,Mintram,No,5,High Net Worth
5ec6153b2b1eb004f06886f9,1,2974,N,1975-09-28T00:00:00.000Z,Hyacinthia,Female,Financial Services,Engineer IV,Settle,No,15,High Net Worth
5ec6153b2b1eb004f06886fa,67,2975,N,1981-03-09T00:00:00.000Z,Deva,Female,Financial Services,Senior Cost Accountant,Carnow,No,14,Mass Customer
5ec6153b2b1eb004f06886fb,16,2976,N,1964-08-07T00:00:00.000Z,Lindsay,Male,Health,Tax Accountant,Beausang,Yes,8,Mass Customer
5ec6153b2b1eb004f06886fc,28,2977,N,1977-10-16T00:00:00.000Z,Ottilie,Female,NaN,Community Outreach Specialist,Filkov,No,18,Affluent Customer
5ec6153b2b1eb004f06886fd,96,2978,N,1974-05-07T00:00:00.000Z,Erasmus,Male,Manufacturing,Programmer IV,Winckworth,No,10,Affluent Customer
5ec6153b2b1eb004f06886fe,39,2979,N,1976-07-25T00:00:00.000Z,Louella,Female,Retail,Tax Accountant,Mandifield,No,18,Mass Customer
5ec6153b2b1eb004f06886ff,27,2980,N,1979-12-22T00:00:00.000Z,Di,Female,Manufacturing,Chemical Engineer,Plaid,No,4,Mass Customer
5ec6153b2b1eb004f0688700,26,2981,N,1980-03-30T00:00:00.000Z,Benny,Male,Retail,Sales Representative,Jadczak,Yes,21,High Net Worth
5ec6153b2b1eb004f0688701,30,2982,N,1982-08-08T00:00:00.000Z,Celisse,Female,Financial Services,Senior Cost Accountant,McCloughen,Yes,11,Mass Customer
5ec6153b2b1eb004f0688702,2,2983,N,1985-01-26T00:00:00.000Z,Hilario,Male,Retail,Human Resources Manager,Magrane,Yes,17,Mass Customer
5ec6153b2b1eb004f0688703,48,2984,N,1959-05-23T00:00:00.000Z,Frances,Female,Manufacturing,Payment Adjustment Coordinator,Mishaw,Yes,13,Mass Customer
5ec6153b2b1eb004f0688704,69,2985,N,1986-10-14T00:00:00.000Z,Kerby,Male,Retail,Sales Representative,Nesfield,Yes,14,Affluent Customer
5ec6153b2b1eb004f0688705,60,2986,N,1980-09-01T00:00:00.000Z,Ettore,Male,Financial Services,NaN,Bere,No,13,Mass Customer
5ec6153b2b1eb004f0688706,51,2987,N,1984-11-21T00:00:00.000Z,Riane,Female,NaN,Media Manager II,Schultes,Yes,4,High Net Worth
5ec6153b2b1eb004f0688707,20,2988,N,1998-02-02T00:00:00.000Z,Darrelle,Female,NaN,Administrative Officer,Michie,Yes,1,Mass Customer
5ec6153b2b1eb004f0688708,37,2989,N,2000-10-25T00:00:00.000Z,Mort,Male,Health,Dental Hygienist,NaN,Yes,2,High Net Worth
5ec6153b2b1eb004f0688709,65,2990,N,1978-03-16T00:00:00.000Z,Brice,Male,Argiculture,GIS Technical Architect,Martinuzzi,No,8,High Net Worth
5ec6153b2b1eb004f068870a,48,2991,N,1964-06-27T00:00:00.000Z,Fred,Female,Financial Services,Desktop Support Technician,Catanheira,No,11,Mass Customer
5ec6153b2b1eb004f068870b,26,2992,N,1974-05-31T00:00:00.000Z,Crystal,Female,Health,Clinical Specialist,Assur,Yes,10,Mass Customer
5ec6153b2b1eb004f068870c,85,2993,N,1995-03-07T00:00:00.000Z,Blinnie,Female,Financial Services,Graphic Designer,Hazelden,No,4,Affluent Customer
5ec6153b2b1eb004f068870d,26,2994,N,1976-08-30T00:00:00.000Z,Karlen,Female,Manufacturing,Accountant II,Iacovacci,Yes,18,Mass Customer
5ec6153b2b1eb004f068870e,60,2995,N,1997-01-14T00:00:00.000Z,Garvin,Male,Health,NaN,Cunradi,Yes,2,Mass Customer
5ec6153b2b1eb004f068870f,67,2996,N,1967-05-05T00:00:00.000Z,Jerrylee,Female,Financial Services,Cost Accountant,Shinfield,No,14,Mass Customer
5ec6153b2b1eb004f0688710,57,2997,N,1973-05-17T00:00:00.000Z,Jo-ann,Female,Health,Computer Systems Analyst II,Carlile,No,10,Affluent Customer
5ec6153b2b1eb004f0688711,34,2998,N,2000-12-19T00:00:00.000Z,Quintana,Female,Manufacturing,Nurse Practicioner,Housley,Yes,2,High Net Worth
5ec6153b2b1eb004f0688712,28,2999,N,NaN,Rinaldo,U,IT,Business Systems Development Analyst,Diggin,Yes,NaN,Affluent Customer
5ec6153b2b1eb004f0688713,28,3000,N,1974-05-15T00:00:00.000Z,Tann,Male,Financial Services,Compensation Analyst,McCard,No,22,Affluent Customer
5ec6153b2b1eb004f0688714,48,3001,N,1977-07-22T00:00:00.000Z,Gal,Male,Argiculture,Engineer IV,Waleran,No,20,Mass Customer
5ec6153b2b1eb004f0688715,62,3002,N,1956-12-06T00:00:00.000Z,Tracey,Male,Financial Services,Paralegal,Verdun,Yes,16,Mass Customer
5ec6153b2b1eb004f0688716,72,3003,N,1963-05-02T00:00:00.000Z,Brita,Female,Retail,Web Developer I,Tupie,Yes,4,Mass Customer
5ec6153b2b1eb004f0688717,82,3004,N,1955-02-20T00:00:00.000Z,Waylon,Male,Health,Research Assistant II,Hammant,Yes,16,Mass Customer
5ec6153b2b1eb004f0688718,36,3005,N,1969-01-05T00:00:00.000Z,Rafaellle,Male,Property,Human Resources Manager,Tantrum,Yes,8,Affluent Customer
5ec6153b2b1eb004f0688719,72,3006,N,1988-12-06T00:00:00.000Z,Ariel,Female,NaN,NaN,Dillingston,Yes,21,Mass Customer
5ec6153b2b1eb004f068871a,38,3007,N,1973-05-22T00:00:00.000Z,Tudor,Male,Manufacturing,Environmental Tech,Pepper,No,16,Mass Customer
5ec6153b2b1eb004f068871b,40,3008,N,1982-05-13T00:00:00.000Z,Etta,Female,Health,NaN,Criag,Yes,17,High Net Worth
5ec6153b2b1eb004f068871c,11,3009,N,1977-04-02T00:00:00.000Z,Hephzibah,Female,Health,NaN,Cliffe,Yes,14,High Net Worth
5ec6153b2b1eb004f068871d,16,3010,N,1970-05-20T00:00:00.000Z,Tobye,Female,NaN,NaN,Cock,No,5,Affluent Customer
5ec6153b2b1eb004f068871e,84,3011,N,1994-05-11T00:00:00.000Z,Robena,Female,Financial Services,Staff Scientist,Barks,No,3,High Net Worth
5ec6153b2b1eb004f068871f,81,3012,N,NaN,Devland,U,IT,Technical Writer,Probart,Yes,NaN,Mass Customer
5ec6153b2b1eb004f0688720,94,3013,N,1968-07-28T00:00:00.000Z,Lorain,Female,Property,Office Assistant III,Eddisforth,No,6,High Net Worth
5ec6153b2b1eb004f0688721,59,3014,N,2001-03-30T00:00:00.000Z,Terrijo,Female,NaN,Software Engineer II,Merlin,No,1,High Net Worth
5ec6153b2b1eb004f0688722,25,3015,N,2000-09-02T00:00:00.000Z,Queenie,Female,Retail,Assistant Manager,Flips,No,1,Affluent Customer
5ec6153b2b1eb004f0688723,25,3016,N,1985-08-11T00:00:00.000Z,Forster,Male,Financial Services,Analog Circuit Design manager,Bumford,No,11,High Net Worth
5ec6153b2b1eb004f0688724,88,3017,N,1955-10-05T00:00:00.000Z,Jason,Male,Financial Services,Operator,De Lorenzo,No,7,Affluent Customer
5ec6153b2b1eb004f0688725,16,3018,N,1971-08-24T00:00:00.000Z,Ainsley,Female,NaN,Recruiter,Nissle,Yes,15,High Net Worth
5ec6153b2b1eb004f0688726,98,3019,N,1986-02-02T00:00:00.000Z,Alonso,Male,Manufacturing,Community Outreach Specialist,Ceyssen,Yes,14,Affluent Customer
5ec6153b2b1eb004f0688727,13,3020,N,1965-12-24T00:00:00.000Z,Witty,Male,Manufacturing,Chemical Engineer,McArthur,Yes,10,High Net Worth
5ec6153b2b1eb004f0688728,4,3021,N,1983-01-18T00:00:00.000Z,Parker,Male,NaN,NaN,Lukacs,No,9,Mass Customer
5ec6153b2b1eb004f0688729,21,3022,N,1988-08-23T00:00:00.000Z,Gert,Female,NaN,NaN,Kurtis,No,8,High Net Worth
5ec6153b2b1eb004f068872a,37,3023,N,1994-12-09T00:00:00.000Z,Rikki,Female,IT,Accountant I,Bernet,Yes,7,High Net Worth
5ec6153b2b1eb004f068872b,86,3024,N,1959-01-08T00:00:00.000Z,Franz,Male,Health,NaN,Craddy,No,12,Mass Customer
5ec6153b2b1eb004f068872c,27,3025,N,1977-04-23T00:00:00.000Z,Osgood,Male,Financial Services,Compensation Analyst,Stolting,Yes,9,Mass Customer
5ec6153b2b1eb004f068872d,11,3026,N,1988-11-21T00:00:00.000Z,Minda,Female,Property,Account Representative III,Pendrid,Yes,5,Mass Customer
5ec6153b2b1eb004f068872e,83,3027,N,1977-10-30T00:00:00.000Z,Augy,Male,Health,Research Nurse,Rudall,Yes,5,Mass Customer
5ec6153b2b1eb004f068872f,67,3028,N,1956-07-07T00:00:00.000Z,Leandra,Female,Manufacturing,General Manager,Schubert,No,20,High Net Worth
5ec6153b2b1eb004f0688730,85,3029,N,1978-07-17T00:00:00.000Z,Timmie,Male,Manufacturing,Business Systems Development Analyst,Gori,No,13,Mass Customer
5ec6153b2b1eb004f0688731,68,3030,N,1998-05-21T00:00:00.000Z,Flor,Female,Manufacturing,Technical Writer,Agnew,No,3,Affluent Customer
5ec6153b2b1eb004f0688732,95,3031,N,1996-02-02T00:00:00.000Z,Diego,Male,Health,Staff Scientist,Bertelmot,Yes,5,Mass Customer
5ec6153b2b1eb004f0688733,53,3032,N,1992-08-02T00:00:00.000Z,Renado,Male,Health,Analog Circuit Design manager,Wonfor,Yes,5,Affluent Customer
5ec6153b2b1eb004f0688734,60,3033,N,1979-03-17T00:00:00.000Z,Danielle,Female,Financial Services,Administrative Officer,Kener,No,12,High Net Worth
5ec6153b2b1eb004f0688735,54,3034,N,1956-09-09T00:00:00.000Z,Mara,Female,Manufacturing,Web Designer IV,Tofanini,Yes,18,Mass Customer
5ec6153b2b1eb004f0688736,98,3035,N,1980-04-15T00:00:00.000Z,Sigfrid,Male,Health,Associate Professor,Caldecot,No,13,High Net Worth
5ec6153b2b1eb004f0688737,24,3036,N,1977-04-17T00:00:00.000Z,Windy,Female,Property,Business Systems Development Analyst,Orehead,Yes,11,Affluent Customer
5ec6153b2b1eb004f0688738,30,3037,N,1971-10-27T00:00:00.000Z,Leanora,Female,Financial Services,Legal Assistant,Isles,Yes,18,High Net Worth
5ec6153b2b1eb004f0688739,45,3038,N,1958-04-08T00:00:00.000Z,Hermione,Female,NaN,Senior Developer,NaN,No,13,High Net Worth
5ec6153b2b1eb004f068873a,52,3039,N,1968-07-28T00:00:00.000Z,Coralie,Female,Financial Services,NaN,Guitonneau,No,18,Affluent Customer
5ec6153b2b1eb004f068873b,87,3040,N,1966-11-28T00:00:00.000Z,Kameko,Female,Retail,General Manager,Kinrade,No,5,Mass Customer
5ec6153b2b1eb004f068873c,20,3041,N,1974-03-12T00:00:00.000Z,Sherrie,Female,Retail,Physical Therapy Assistant,Kingaby,Yes,11,Mass Customer
5ec6153b2b1eb004f068873d,76,3042,N,1971-03-17T00:00:00.000Z,Barris,Male,Property,Engineer II,Trayton,Yes,15,High Net Worth
5ec6153b2b1eb004f068873e,21,3043,N,1981-08-03T00:00:00.000Z,Kelcey,Female,NaN,Legal Assistant,Argontt,Yes,18,Mass Customer
5ec6153b2b1eb004f068873f,59,3044,N,1990-04-11T00:00:00.000Z,Russell,Male,Health,Occupational Therapist,Brittoner,Yes,19,Affluent Customer
5ec6153b2b1eb004f0688740,52,3045,N,1996-10-02T00:00:00.000Z,Renato,Male,Financial Services,Cost Accountant,Mungham,Yes,2,Affluent Customer
5ec6153b2b1eb004f0688741,53,3046,N,1964-06-07T00:00:00.000Z,Shela,Female,Manufacturing,Programmer Analyst III,Ridgers,No,18,Affluent Customer
5ec6153b2b1eb004f0688742,20,3047,N,1962-01-14T00:00:00.000Z,Eddy,Male,Retail,Speech Pathologist,Cossans,Yes,19,Mass Customer
5ec6153b2b1eb004f0688743,38,3048,N,1969-05-27T00:00:00.000Z,Kenon,Male,Manufacturing,Legal Assistant,Messruther,No,16,Mass Customer
5ec6153b2b1eb004f0688744,72,3049,N,1967-07-15T00:00:00.000Z,Tristam,Male,Property,NaN,O'Fallone,Yes,12,High Net Worth
5ec6153b2b1eb004f0688745,90,3050,N,1997-12-04T00:00:00.000Z,Dinnie,Female,NaN,NaN,Worsom,No,5,High Net Worth
5ec6153b2b1eb004f0688746,81,3051,N,1973-06-06T00:00:00.000Z,Edi,Female,Manufacturing,NaN,Lugton,Yes,7,Affluent Customer
5ec6153b2b1eb004f0688747,72,3052,N,1976-09-08T00:00:00.000Z,Lisetta,Female,NaN,Teacher,NaN,No,18,Mass Customer
5ec6153b2b1eb004f0688748,67,3053,N,1984-09-12T00:00:00.000Z,Susie,Female,Retail,Account Coordinator,NaN,No,17,High Net Worth
5ec6153b2b1eb004f0688749,94,3054,N,1965-07-14T00:00:00.000Z,Marieann,Female,Manufacturing,Operator,Wickey,No,16,Affluent Customer
5ec6153b2b1eb004f068874a,96,3055,N,1999-08-23T00:00:00.000Z,Viki,Female,NaN,General Manager,Drache,Yes,2,Mass Customer
5ec6153b2b1eb004f068874b,43,3056,N,1968-05-27T00:00:00.000Z,Catlin,Female,Entertainment,Health Coach II,Storm,No,18,Mass Customer
5ec6153b2b1eb004f068874c,96,3057,N,1976-03-28T00:00:00.000Z,Mel,Female,NaN,Executive Secretary,Shoebottom,No,9,Mass Customer
5ec6153b2b1eb004f068874d,67,3058,N,1986-10-10T00:00:00.000Z,Hamnet,Male,Manufacturing,Human Resources Manager,Kibblewhite,Yes,16,Mass Customer
5ec6153b2b1eb004f068874e,83,3059,N,1958-06-09T00:00:00.000Z,Hercules,Male,NaN,Accountant IV,Klewi,No,17,Mass Customer
5ec6153b2b1eb004f068874f,28,3060,N,1982-09-14T00:00:00.000Z,Milton,Male,Financial Services,VP Accounting,Gorini,Yes,6,Mass Customer
5ec6153b2b1eb004f0688750,51,3061,N,1991-03-18T00:00:00.000Z,Evie,Female,Manufacturing,Office Assistant IV,Bendtsen,Yes,3,Affluent Customer
5ec6153b2b1eb004f0688751,78,3062,N,1962-11-09T00:00:00.000Z,Lesley,Male,Manufacturing,Civil Engineer,Ruskin,No,13,Mass Customer
5ec6153b2b1eb004f0688752,74,3063,N,1999-11-04T00:00:00.000Z,Andrea,Male,Financial Services,VP Sales,Wildber,No,2,Affluent Customer
5ec6153b2b1eb004f0688753,96,3064,N,1995-06-14T00:00:00.000Z,Zach,Male,Financial Services,Product Engineer,Billison,Yes,4,Affluent Customer
5ec6153b2b1eb004f0688754,88,3065,N,1978-01-05T00:00:00.000Z,Winna,Female,Financial Services,Recruiter,Brusle,Yes,13,High Net Worth
5ec6153b2b1eb004f0688755,29,3066,N,1995-01-14T00:00:00.000Z,Renell,Female,Financial Services,Paralegal,Bellocht,Yes,2,Affluent Customer
5ec6153b2b1eb004f0688756,8,3067,N,1991-01-13T00:00:00.000Z,Veronique,Female,Manufacturing,Chief Design Engineer,Wash,Yes,9,Mass Customer
5ec6153b2b1eb004f0688757,88,3068,N,1990-12-07T00:00:00.000Z,Gill,Female,Manufacturing,Automation Specialist I,Branney,No,1,Affluent Customer
5ec6153b2b1eb004f0688758,59,3069,N,1988-08-12T00:00:00.000Z,Phylis,Female,Financial Services,Senior Cost Accountant,Traves,No,12,Affluent Customer
5ec6153b2b1eb004f0688759,74,3070,N,1998-07-27T00:00:00.000Z,Malissia,Female,Health,Account Executive,Minthorpe,Yes,1,Affluent Customer
5ec6153b2b1eb004f068875a,59,3071,N,1989-12-25T00:00:00.000Z,Shirlee,Female,Entertainment,Assistant Media Planner,Murdoch,Yes,12,Mass Customer
5ec6153b2b1eb004f068875b,87,3072,N,1979-04-12T00:00:00.000Z,Roma,Male,Manufacturing,Chemical Engineer,Prettjohn,Yes,10,Mass Customer
5ec6153b2b1eb004f068875c,16,3073,N,1967-04-12T00:00:00.000Z,Hernando,Male,Telecommunications,Nurse,Farnham,No,17,Affluent Customer
5ec6153b2b1eb004f068875d,31,3074,N,1969-02-18T00:00:00.000Z,Tracie,Male,Health,VP Quality Control,Grishaev,Yes,12,Mass Customer
5ec6153b2b1eb004f068875e,36,3075,N,1959-10-24T00:00:00.000Z,Corty,Male,Entertainment,NaN,Debell,Yes,16,Mass Customer
5ec6153b2b1eb004f068875f,9,3076,N,1991-10-01T00:00:00.000Z,Merna,Female,Health,Professor,Eyers,Yes,4,Mass Customer
5ec6153b2b1eb004f0688760,19,3077,N,2000-08-11T00:00:00.000Z,Emelen,Male,Manufacturing,Information Systems Manager,Gillopp,No,2,Affluent Customer
5ec6153b2b1eb004f0688761,54,3078,N,1982-08-16T00:00:00.000Z,Mariel,Female,Retail,Safety Technician III,Blacksell,No,7,Mass Customer
5ec6153b2b1eb004f0688762,34,3079,N,1959-11-18T00:00:00.000Z,Yorker,Male,Retail,Legal Assistant,McKevany,Yes,20,Mass Customer
5ec6153b2b1eb004f0688763,87,3080,N,1958-10-06T00:00:00.000Z,Christoforo,Male,Financial Services,Graphic Designer,Santus,No,10,High Net Worth
5ec6153b2b1eb004f0688764,61,3081,N,1971-07-25T00:00:00.000Z,Dodi,Female,NaN,Mechanical Systems Engineer,Volker,Yes,9,High Net Worth
5ec6153b2b1eb004f0688765,68,3082,N,1997-03-28T00:00:00.000Z,Emlyn,Male,Manufacturing,NaN,Maile,Yes,2,Mass Customer
5ec6153b2b1eb004f0688766,44,3083,N,1971-10-17T00:00:00.000Z,Cirillo,Male,NaN,NaN,Duprey,Yes,12,Mass Customer
5ec6153b2b1eb004f0688767,57,3084,N,1959-07-16T00:00:00.000Z,Birgit,Female,Financial Services,Staff Scientist,Dowers,Yes,16,Affluent Customer
5ec6153b2b1eb004f0688768,91,3085,N,1978-01-21T00:00:00.000Z,Kaleb,Male,NaN,Accountant IV,Eslemont,No,5,Affluent Customer
5ec6153b2b1eb004f0688769,18,3086,N,NaN,Pieter,U,IT,Biostatistician I,Gadesby,No,NaN,High Net Worth
5ec6153b2b1eb004f068876a,64,3087,N,1986-04-02T00:00:00.000Z,Gerry,Male,Health,Social Worker,Scatcher,No,9,Mass Customer
5ec6153b2b1eb004f068876b,92,3088,N,1974-05-09T00:00:00.000Z,Hilarius,Male,Retail,NaN,Trenbey,Yes,17,Affluent Customer
5ec6153b2b1eb004f068876c,27,3089,N,2000-02-24T00:00:00.000Z,Wood,Male,Manufacturing,Web Developer III,Nathan,Yes,2,Affluent Customer
5ec6153b2b1eb004f068876d,81,3090,N,1964-12-06T00:00:00.000Z,Zared,Male,Manufacturing,Operator,Pinchback,No,8,Mass Customer
5ec6153b2b1eb004f068876e,88,3091,N,1995-08-13T00:00:00.000Z,Guenevere,Female,Manufacturing,Payment Adjustment Coordinator,Treffry,Yes,3,Affluent Customer
5ec6153b2b1eb004f068876f,8,3092,N,1972-12-17T00:00:00.000Z,Hallie,Female,NaN,Statistician IV,Blackden,No,9,Affluent Customer
5ec6153b2b1eb004f0688770,31,3093,N,1992-04-01T00:00:00.000Z,Harwilll,Male,Property,Mechanical Systems Engineer,Crimes,Yes,6,High Net Worth
5ec6153b2b1eb004f0688771,51,3094,N,1989-05-28T00:00:00.000Z,Izak,Male,NaN,Biostatistician II,Andreutti,Yes,17,Mass Customer
5ec6153b2b1eb004f0688772,14,3095,N,1998-10-11T00:00:00.000Z,Joachim,Male,Retail,Staff Accountant IV,NaN,Yes,2,High Net Worth
5ec6153b2b1eb004f0688773,32,3096,N,1973-06-28T00:00:00.000Z,Lulu,Female,Financial Services,Associate Professor,Cabane,No,10,Mass Customer
5ec6153b2b1eb004f0688774,2,3097,N,1978-05-09T00:00:00.000Z,Alessandro,Male,Financial Services,Actuary,Casley,Yes,19,Affluent Customer
5ec6153b2b1eb004f0688775,77,3098,N,1980-07-15T00:00:00.000Z,Tiff,Female,Health,Dental Hygienist,Ovett,No,12,Mass Customer
5ec6153b2b1eb004f0688776,73,3099,N,1996-11-26T00:00:00.000Z,Shelli,Female,Retail,NaN,Benitti,Yes,3,Mass Customer
5ec6153b2b1eb004f0688777,19,3100,N,1954-02-09T00:00:00.000Z,Peggy,Female,NaN,Recruiter,Wrankling,No,7,Mass Customer
5ec6153b2b1eb004f0688778,68,3101,N,1987-08-27T00:00:00.000Z,Paxton,Male,Manufacturing,Geological Engineer,Lermit,No,12,High Net Worth
5ec6153b2b1eb004f0688779,37,3102,N,1990-06-04T00:00:00.000Z,Paquito,Male,Property,Assistant Manager,Maitland,No,2,Affluent Customer
